,Adj Close,close,high,low,open,vol,pct_change,vwap
2023-10-31,,,,,,,,33.42
2023-11-01,,,,,,,,32.73
2023-11-02,,,,,,,,33.2
2023-11-03,,,,,,,,35.13
2023-11-06,,,,,,,,34.65
2023-11-07,,,,,,,,34.63
2023-11-08,,,,,,,,34.26
2023-11-09,,,,,,,,33.73
2023-11-10,,,,,,,,33.49
2023-11-13,,,,,,,,32.93
2023-11-14,,,,,,,,35.5
2023-11-15,,,,,,,,39.43
2023-11-16,,,,,,,,39.43
2023-11-17,,,,,,,,39.77
2023-11-20,,,,,,,,39.98
2023-11-21,,,,,,,,39.82
2023-11-22,,,,,,,,39.78
2023-11-24,,,,,,,,40.0
2023-11-27,,,,,,,,39.32
2023-11-28,,,,,,,,39.31
2023-11-29,,,,,,,,39.74
2023-11-30,,,,,,,,38.95
2023-12-01,,,,,,,,39.91
2023-12-04,,,,,,,,39.91
2023-12-05,,,,,,,,38.91
2023-12-06,,,,,,,,38.35
2023-12-07,,,,,,,,37.69
2023-12-08,,,,,,,,37.3
2023-12-11,,,,,,,,37.82
2023-12-12,,,,,,,,37.17
2023-12-13,,,,,,,,38.82
2023-12-14,,,,,,,,41.77
2023-12-15,,,,,,,,41.5
2023-12-18,,,,,,,,41.88
2023-12-19,,,,,,,,44.13
2023-12-20,,,,,,,,43.54
2023-12-21,,,,,,,,43.83
2023-12-22,,,,,,,,44.1
2023-12-26,,,,,,,,44.99
2023-12-27,,,,,,,,45.49
2023-12-28,,,,,,,,45.63
2023-12-29,,,,,,,,44.98
2024-01-02,,,,,,,,45.02
2024-01-03,,,,,,,,42.96
2024-01-04,,,,,,,,43.2
2024-01-05,,,,,,,,45.53
2024-01-08,,,,,,,,46.59
2024-01-09,,,,,,,,49.37
2024-01-10,,,,,,,,49.93
2024-01-11,,,,,,,,50.26
2024-01-12,,,,,,,,49.66
2024-01-16,,,,,,,,48.97
2024-01-17,,,,,,,,48.57
2024-01-18,,,,,,,,48.65
2024-01-19,,,,,,,,49.13
2024-01-22,,,,,,,,49.9
2024-01-23,,,,,,,,49.18
2024-01-24,,,,,,,,49.64
2024-01-25,,,,,,,,50.28
2024-01-26,,,,,,,,52.29
2024-01-29,,,,,,,,53.4
2024-01-30,,,,,,,,53.08
2024-01-31,,,,,,,,52.17
2024-02-01,,,,,,,,52.79
2024-02-02,,,,,,,,54.1
2024-02-05,,,,,,,,59.75
2024-02-06,,,,,,,,58.74
2024-02-08,,,,,,,,56.69
2024-02-09,,,,,,,,56.62
2024-02-12,,,,,,,,56.73
2024-02-13,,,,,,,,56.36
2024-02-14,,,,,,,,56.7
2024-02-15,,,,,,,,57.45
2024-02-16,,,,,,,,57.93
2024-02-20,,,,,,,,57.99
2024-02-21,,,,,,,,58.26
2024-02-22,,,,,,,,58.5
2024-02-23,,,,,,,,58.72
2024-02-26,,,,,,,,58.42
2024-02-27,,,,,,,,58.29
2024-02-28,,,,,,,,58.15
2024-02-29,,,,,,,,57.54
2024-03-01,,,,,,,,57.31
2024-03-04,,,,,,,,57.03
2024-03-05,,,,,,,,57.0
2024-03-06,,,,,,,,56.84
2024-03-07,,,,,,,,56.64
2024-03-08,,,,,,,,56.41
2024-03-11,,,,,,,,56.53
2024-03-12,,,,,,,,56.51
2024-03-13,,,,,,,,56.55
2024-03-14,,,,,,,,56.55
2024-03-15,,,,,,,,56.28
2024-03-18,,,,,,,,56.11
2024-03-19,,,,,,,,55.97
2024-03-20,,,,,,,,55.93
2024-03-21,,,,,,,,56.08
2024-03-22,,,,,,,,55.91
2024-03-25,,,,,,,,56.24
2024-03-26,,,,,,,,56.35
2024-03-27,,,,,,,,56.32
2024-03-28,,,,,,,,56.53
2024-04-01,,,,,,,,56.29
2024-04-02,,,,,,,,56.31
2024-04-03,,,,,,,,56.55
2024-04-04,,,,,,,,56.89
2024-04-05,,,,,,,,56.78
2024-04-08,,,,,,,,56.77
2024-04-09,,,,,,,,56.93
2024-04-10,,,,,,,,57.02
2024-04-11,,,,,,,,56.95
2024-04-12,,,,,,,,56.5
2024-04-15,,,,,,,,56.2
2024-04-16,,,,,,,,55.9
2024-04-17,,,,,,,,55.93
2024-04-18,,,,,,,,56.07
2024-04-19,,,,,,,,55.73
2024-04-22,,,,,,,,56.04
2024-04-23,,,,,,,,56.0
2024-04-24,,,,,,,,55.97
2024-04-25,,,,,,,,55.86
2024-04-29,,,,,,,,56.22
2024-04-30,,,,,,,,56.05
2024-05-01,,,,,,,,56.06
2024-05-02,,,,,,,,56.38
2024-05-03,,,,,,,,56.45
2024-05-06,,,,,,,,56.44
2024-05-07,,,,,,,,56.59
2024-05-08,,,,,,,,56.32
2024-05-09,,,,,,,,56.01
2024-05-10,,,,,,,,55.91
2024-05-13,,,,,,,,55.76
2024-05-14,,,,,,,,55.66
2024-05-15,,,,,,,,55.63
2024-05-16,,,,,,,,55.41
2024-05-17,,,,,,,,55.35
2024-05-20,,,,,,,,55.21
2024-05-21,,,,,,,,54.96
2024-05-22,,,,,,,,54.92
2024-05-23,,,,,,,,54.82
2024-05-24,,,,,,,,54.97
2024-05-28,,,,,,,,54.32
2024-05-29,,,,,,,,53.84
2024-05-30,,,,,,,,53.69
2024-05-31,,,,,,,,53.85
2024-06-03,,,,,,,,54.18
2024-06-04,,,,,,,,54.66
2024-06-05,,,,,,,,55.14
2024-06-06,,,,,,,,56.05
2024-06-07,,,,,,,,56.38
2024-06-10,,,,,,,,56.22
2024-06-11,,,,,,,,55.97
2024-06-12,,,,,,,,55.92
2024-06-13,,,,,,,,55.92
2024-06-14,,,,,,,,55.49
2024-06-17,,,,,,,,55.22
2024-06-18,,,,,,,,55.12
2024-06-20,,,,,,,,54.84
2024-06-21,,,,,,,,56.6
2024-06-24,,,,,,,,56.6
2024-06-25,,,,,,,,56.18
2024-06-26,,,,,,,,56.03
2024-06-27,,,,,,,,56.35
2024-06-28,,,,,,,,56.24
2024-07-01,,,,,,,,56.29
2024-07-02,,,,,,,,56.1
2024-07-03,,,,,,,,56.5
2024-07-05,,,,,,,,56.67
2024-07-08,,,,,,,,56.97
2024-07-09,,,,,,,,57.27
2024-07-10,,,,,,,,57.36
2024-07-11,,,,,,,,57.83
2024-07-12,,,,,,,,57.66
2024-07-15,,,,,,,,57.89
2024-07-16,,,,,,,,57.94
2024-07-17,,,,,,,,58.09
2024-07-18,,,,,,,,58.05
2024-07-19,,,,,,,,57.94
2024-07-22,,,,,,,,58.11
2024-07-24,,,,,,,,58.38
2024-07-25,,,,,,,,58.46
2024-07-26,,,,,,,,58.63
2024-07-29,,,,,,,,58.89
2024-07-30,,,,,,,,59.03
2024-07-31,,,,,,,,59.35
2024-08-01,,,,,,,,59.66
2024-08-02,,,,,,,,59.53
2024-08-05,,,,,,,,59.12
2024-08-06,,,,,,,,59.58
2024-08-07,,,,,,,,59.65
2024-08-08,,,,,,,,59.72
2024-08-09,,,,,,,,59.7
2024-08-12,,,,,,,,59.7
2024-08-13,,,,,,,,59.71
2024-08-14,,,,,,,,59.41
2024-08-15,,,,,,,,59.62
2024-08-16,,,,,,,,59.59
2024-08-19,,,,,,,,59.39
2024-08-20,,,,,,,,59.45
2024-08-21,,,,,,,,59.24
2024-08-22,,,,,,,,59.31
2024-08-23,,,,,,,,59.39
2024-08-26,,,,,,,,59.32
2024-08-27,,,,,,,,59.42
2024-08-28,,,,,,,,59.73
2024-08-29,,,,,,,,60.62
2024-08-30,,,,,,,,60.81
2024-09-03,,,,,,,,60.68
2024-09-04,,,,,,,,60.66
2024-09-05,,,,,,,,60.48
2024-09-06,,,,,,,,60.08
2024-09-09,,,,,,,,59.94
2024-09-10,,,,,,,,59.81
2024-09-11,,,,,,,,59.73
2024-09-12,,,,,,,,59.69
2024-09-13,,,,,,,,59.66
2024-09-16,,,,,,,,59.98
2024-09-17,,,,,,,,60.35
2024-09-18,,,,,,,,60.33
2024-09-19,,,,,,,,60.19
2024-09-20,,,,,,,,59.97
2024-09-23,,,,,,,,59.75
2024-09-24,,,,,,,,59.99
2024-09-25,,,,,,,,59.98
2024-09-26,,,,,,,,60.16
2024-09-27,,,,,,,,60.28
2024-09-30,,,,,,,,60.39
2024-10-01,,,,,,,,60.32
2024-10-02,,,,,,,,60.45
2024-10-03,,,,,,,,60.57
2024-10-04,,,,,,,,60.57
2024-10-07,,,,,,,,60.58
2024-10-08,,,,,,,,60.73
2024-10-09,,,,,,,,60.9
2024-10-10,,,,,,,,60.63
2024-10-11,,,,,,,,60.55
2024-10-14,,,,,,,,60.62
2024-10-15,,,,,,,,60.62
2024-10-16,,,,,,,,60.44
2024-10-17,,,,,,,,60.09
2024-10-18,,,,,,,,60.17
2024-10-21,,,,,,,,60.25
2024-10-22,,,,,,,,59.94
2024-10-23,,,,,,,,59.45
2024-10-24,,,,,,,,59.51
2024-10-25,,,,,,,,59.13
2024-10-28,,,,,,,,58.93
2024-10-29,,,,,,,,58.73
2024-10-30,,,,,,,,59.01
2024-10-31,,,,,,,,58.72
2024-11-01,,,,,,,,58.73
2024-11-04,,,,,,,,58.96
2024-11-05,,,,,,,,58.51
2024-11-06,,,,,,,,59.89
2024-11-07,,,,,,,,59.97
2024-11-08,,,,,,,,59.57
2024-11-11,,,,,,,,59.6
2024-11-12,,,,,,,,59.37
2024-11-13,,,,,,,,59.29
2024-11-14,,,,,,,,59.19
2024-11-15,,,,,,,,59.12
2024-11-18,,,,,,,,58.81
2024-11-19,,,,,,,,58.81
2024-11-20,,,,,,,,58.93
2024-11-21,,,,,,,,59.62
2024-11-22,,,,,,,,60.82
2024-11-25,,,,,,,,61.17
2024-11-26,,,,,,,,60.94
2024-11-27,,,,,,,,60.94
2024-11-29,,,,,,,,61.08
2024-12-02,,,,,,,,61.3
2024-12-03,,,,,,,,61.75
2024-12-04,,,,,,,,61.82
2024-12-05,,,,,,,,62.03
2024-12-06,,,,,,,,61.92
2024-12-09,,,,,,,,62.23
2024-12-10,,,,,,,,62.3
2024-12-11,,,,,,,,62.87
2024-12-12,,,,,,,,63.11
2024-12-13,,,,,,,,63.08
2024-12-16,,,,,,,,63.48
2024-12-17,,,,,,,,63.48
