,Adj Close,close,high,low,open,vol,pct_change,vwap
2013-04-01,,,,,,,,70.92
2013-04-02,,,,,,,,71.72
2013-04-03,,,,,,,,70.65
2013-04-04,,,,,,,,70.07
2013-04-05,,,,,,,,69.34
2013-04-08,,,,,,,,69.53
2013-04-09,,,,,,,,69.38
2013-04-10,,,,,,,,70.05
2013-04-11,,,,,,,,70.69
2013-04-12,,,,,,,,70.61
2013-04-15,,,,,,,,70.65
2013-04-16,,,,,,,,71.05
2013-04-17,,,,,,,,70.71
2013-04-18,,,,,,,,70.75
2013-04-19,,,,,,,,71.53
2013-04-22,,,,,,,,71.12
2013-04-23,,,,,,,,71.05
2013-04-24,,,,,,,,70.37
2013-04-25,,,,,,,,70.09
2013-04-26,,,,,,,,70.14
2013-04-29,,,,,,,,70.2
2013-04-30,,,,,,,,70.18
2013-05-01,,,,,,,,70.24
2013-05-02,,,,,,,,70.65
2013-05-03,,,,,,,,71.31
2013-05-06,,,,,,,,70.58
2013-05-07,,,,,,,,70.98
2013-05-08,,,,,,,,71.0
2013-05-09,,,,,,,,70.56
2013-05-10,,,,,,,,70.5
2013-05-13,,,,,,,,70.5
2013-05-14,,,,,,,,71.7
2013-05-15,,,,,,,,72.8
2013-05-16,,,,,,,,73.22
2013-05-17,,,,,,,,72.77
2013-05-20,,,,,,,,72.2
2013-05-21,,,,,,,,71.76
2013-05-22,,,,,,,,71.77
2013-05-23,,,,,,,,71.1
2013-05-24,,,,,,,,71.1
2013-05-28,,,,,,,,71.53
2013-05-29,,,,,,,,70.81
2013-05-30,,,,,,,,71.09
2013-05-31,,,,,,,,69.36
2013-06-03,,,,,,,,68.4
2013-06-04,,,,,,,,68.67
2013-06-05,,,,,,,,68.43
2013-06-06,,,,,,,,68.62
2013-06-07,,,,,,,,70.0
2013-06-10,,,,,,,,69.73
2013-06-11,,,,,,,,70.17
2013-06-12,,,,,,,,69.31
2013-06-13,,,,,,,,69.84
2013-06-14,,,,,,,,70.19
2013-06-17,,,,,,,,70.65
2013-06-18,,,,,,,,70.57
2013-06-19,,,,,,,,70.0
2013-06-20,,,,,,,,66.92
2013-06-21,,,,,,,,68.46
2013-06-24,,,,,,,,67.64
2013-06-25,,,,,,,,67.74
2013-06-26,,,,,,,,68.19
2013-06-27,,,,,,,,68.55
2013-06-28,,,,,,,,67.86
2013-07-01,,,,,,,,67.72
2013-07-02,,,,,,,,67.72
2013-07-03,,,,,,,,67.47
2013-07-05,,,,,,,,67.37
2013-07-08,,,,,,,,68.64
2013-07-09,,,,,,,,69.6
2013-07-10,,,,,,,,70.34
2013-07-11,,,,,,,,71.71
2013-07-12,,,,,,,,71.98
2013-07-15,,,,,,,,72.17
2013-07-16,,,,,,,,72.54
2013-07-17,,,,,,,,73.32
2013-07-18,,,,,,,,73.38
2013-07-19,,,,,,,,73.16
2013-07-22,,,,,,,,72.74
2013-07-23,,,,,,,,72.73
2013-07-24,,,,,,,,72.09
2013-07-25,,,,,,,,72.35
2013-07-26,,,,,,,,71.83
2013-07-29,,,,,,,,72.03
2013-07-30,,,,,,,,71.79
2013-07-31,,,,,,,,72.92
2013-08-01,,,,,,,,73.03
2013-08-02,,,,,,,,72.63
2013-08-05,,,,,,,,72.85
2013-08-06,,,,,,,,73.02
2013-08-07,,,,,,,,72.29
2013-08-08,,,,,,,,72.62
2013-08-09,,,,,,,,72.55
2013-08-12,,,,,,,,71.58
2013-08-13,,,,,,,,71.6
2013-08-14,,,,,,,,71.48
2013-08-15,,,,,,,,69.97
2013-08-16,,,,,,,,69.09
2013-08-19,,,,,,,,69.36
2013-08-20,,,,,,,,69.67
2013-08-21,,,,,,,,68.99
2013-08-22,,,,,,,,69.57
2013-08-23,,,,,,,,69.84
2013-08-26,,,,,,,,69.29
2013-08-27,,,,,,,,69.1
2013-08-28,,,,,,,,68.04
2013-08-29,,,,,,,,67.82
2013-08-30,,,,,,,,67.15
2013-09-03,,,,,,,,66.88
2013-09-04,,,,,,,,68.2
2013-09-05,,,,,,,,68.11
2013-09-06,,,,,,,,68.16
2013-09-09,,,,,,,,68.74
2013-09-10,,,,,,,,69.21
2013-09-11,,,,,,,,69.59
2013-09-12,,,,,,,,69.63
2013-09-13,,,,,,,,69.8
2013-09-16,,,,,,,,70.9
2013-09-17,,,,,,,,70.87
2013-09-18,,,,,,,,71.33
2013-09-19,,,,,,,,71.88
2013-09-20,,,,,,,,70.96
2013-09-23,,,,,,,,70.44
2013-09-24,,,,,,,,69.67
2013-09-25,,,,,,,,69.01
2013-09-26,,,,,,,,69.02
2013-09-27,,,,,,,,68.66
2013-09-30,,,,,,,,68.15
2013-10-01,,,,,,,,68.76
2013-10-02,,,,,,,,68.11
2013-10-03,,,,,,,,67.84
2013-10-04,,,,,,,,68.64
2013-10-07,,,,,,,,68.64
2013-10-08,,,,,,,,68.35
2013-10-09,,,,,,,,67.58
2013-10-10,,,,,,,,69.24
2013-10-11,,,,,,,,69.95
2013-10-14,,,,,,,,70.15
2013-10-15,,,,,,,,69.91
2013-10-16,,,,,,,,70.86
2013-10-17,,,,,,,,72.02
2013-10-18,,,,,,,,72.57
2013-10-21,,,,,,,,72.43
2013-10-22,,,,,,,,73.16
2013-10-23,,,,,,,,72.42
2013-10-24,,,,,,,,72.4
2013-10-25,,,,,,,,72.62
2013-10-28,,,,,,,,73.66
2013-10-29,,,,,,,,74.47
2013-10-30,,,,,,,,74.15
2013-10-31,,,,,,,,73.34
2013-11-01,,,,,,,,72.95
2013-11-04,,,,,,,,73.23
2013-11-05,,,,,,,,73.48
2013-11-06,,,,,,,,73.73
2013-11-07,,,,,,,,73.29
2013-11-08,,,,,,,,73.8
2013-11-11,,,,,,,,73.91
2013-11-12,,,,,,,,73.62
2013-11-13,,,,,,,,73.88
2013-11-14,,,,,,,,74.75
2013-11-15,,,,,,,,74.87
2013-11-18,,,,,,,,75.01
2013-11-19,,,,,,,,74.8
2013-11-20,,,,,,,,74.65
2013-11-21,,,,,,,,75.18
2013-11-22,,,,,,,,75.42
2013-11-25,,,,,,,,75.63
2013-11-26,,,,,,,,75.51
2013-11-27,,,,,,,,75.57
2013-11-29,,,,,,,,75.17
2013-12-02,,,,,,,,74.08
2013-12-03,,,,,,,,74.1
2013-12-04,,,,,,,,74.64
2013-12-05,,,,,,,,74.62
2013-12-06,,,,,,,,75.87
2013-12-09,,,,,,,,76.01
2013-12-10,,,,,,,,75.37
2013-12-11,,,,,,,,75.27
2013-12-12,,,,,,,,73.9
2013-12-13,,,,,,,,73.31
2013-12-16,,,,,,,,73.78
2013-12-17,,,,,,,,73.31
2013-12-18,,,,,,,,74.13
2013-12-19,,,,,,,,74.4
2013-12-20,,,,,,,,74.96
2013-12-23,,,,,,,,75.01
2013-12-24,,,,,,,,75.01
2013-12-26,,,,,,,,75.02
2013-12-27,,,,,,,,75.23
2013-12-30,,,,,,,,75.46
2013-12-31,,,,,,,,75.45
2014-01-02,,,,,,,,74.61
2014-01-03,,,,,,,,74.91
2014-01-06,,,,,,,,74.42
2014-01-07,,,,,,,,74.59
2014-01-08,,,,,,,,73.9
2014-01-09,,,,,,,,74.51
2014-01-10,,,,,,,,75.13
2014-01-13,,,,,,,,78.07
2014-01-14,,,,,,,,78.31
2014-01-15,,,,,,,,78.38
2014-01-16,,,,,,,,79.92
2014-01-17,,,,,,,,79.53
2014-01-21,,,,,,,,79.82
2014-01-22,,,,,,,,79.58
2014-01-23,,,,,,,,78.99
2014-01-24,,,,,,,,78.29
2014-01-27,,,,,,,,78.48
2014-01-28,,,,,,,,79.38
2014-01-29,,,,,,,,78.14
2014-01-30,,,,,,,,77.99
2014-01-31,,,,,,,,77.1
2014-02-03,,,,,,,,76.15
2014-02-04,,,,,,,,76.52
2014-02-05,,,,,,,,76.14
2014-02-06,,,,,,,,76.85
2014-02-07,,,,,,,,78.14
2014-02-10,,,,,,,,78.34
2014-02-11,,,,,,,,79.04
2014-02-12,,,,,,,,79.77
2014-02-13,,,,,,,,80.23
2014-02-14,,,,,,,,80.65
2014-02-18,,,,,,,,80.98
2014-02-19,,,,,,,,81.18
2014-02-20,,,,,,,,81.28
2014-02-21,,,,,,,,81.6
2014-02-24,,,,,,,,82.87
2014-02-25,,,,,,,,83.79
2014-02-26,,,,,,,,83.34
2014-02-27,,,,,,,,83.38
2014-02-28,,,,,,,,83.74
2014-03-03,,,,,,,,83.08
2014-03-04,,,,,,,,84.13
2014-03-05,,,,,,,,87.1
2014-03-06,,,,,,,,87.67
2014-03-07,,,,,,,,87.88
2014-03-10,,,,,,,,87.96
2014-03-11,,,,,,,,87.89
2014-03-12,,,,,,,,87.32
2014-03-13,,,,,,,,87.24
2014-03-14,,,,,,,,87.39
2014-03-17,,,,,,,,87.99
2014-03-18,,,,,,,,88.56
2014-03-19,,,,,,,,89.22
2014-03-20,,,,,,,,88.88
2014-03-21,,,,,,,,90.0
2014-03-24,,,,,,,,88.48
2014-03-25,,,,,,,,88.35
2014-03-26,,,,,,,,89.17
2014-03-27,,,,,,,,88.59
2014-03-28,,,,,,,,88.96
2014-03-31,,,,,,,,89.53
2014-04-01,,,,,,,,89.59
2014-04-02,,,,,,,,89.33
2014-04-03,,,,,,,,89.25
2014-04-04,,,,,,,,89.02
2014-04-07,,,,,,,,88.48
2014-04-08,,,,,,,,88.92
2014-04-09,,,,,,,,90.06
2014-04-10,,,,,,,,90.05
2014-04-11,,,,,,,,87.83
2014-04-14,,,,,,,,86.9
2014-04-15,,,,,,,,86.36
2014-04-16,,,,,,,,88.35
2014-04-17,,,,,,,,88.81
2014-04-21,,,,,,,,89.06
2014-04-22,,,,,,,,88.36
2014-04-23,,,,,,,,87.9
2014-04-24,,,,,,,,88.57
2014-04-25,,,,,,,,88.63
2014-04-28,,,,,,,,89.09
2014-04-29,,,,,,,,90.05
2014-04-30,,,,,,,,89.44
2014-05-01,,,,,,,,89.57
2014-05-02,,,,,,,,90.23
2014-05-05,,,,,,,,90.99
2014-05-06,,,,,,,,90.0
2014-05-07,,,,,,,,90.36
2014-05-08,,,,,,,,90.34
2014-05-09,,,,,,,,90.19
2014-05-12,,,,,,,,90.59
2014-05-13,,,,,,,,90.77
2014-05-14,,,,,,,,91.35
2014-05-15,,,,,,,,90.5
2014-05-16,,,,,,,,91.42
2014-05-19,,,,,,,,91.68
2014-05-20,,,,,,,,90.69
2014-05-21,,,,,,,,91.32
2014-05-22,,,,,,,,91.95
2014-05-23,,,,,,,,91.36
2014-05-27,,,,,,,,91.9
2014-05-28,,,,,,,,91.5
2014-05-29,,,,,,,,92.2
2014-05-30,,,,,,,,92.55
2014-06-02,,,,,,,,93.42
2014-06-03,,,,,,,,93.01
2014-06-04,,,,,,,,92.88
2014-06-05,,,,,,,,93.96
2014-06-06,,,,,,,,94.47
2014-06-09,,,,,,,,93.64
2014-06-10,,,,,,,,93.57
2014-06-11,,,,,,,,93.82
2014-06-12,,,,,,,,93.74
2014-06-13,,,,,,,,93.66
2014-06-16,,,,,,,,93.7
2014-06-17,,,,,,,,93.84
2014-06-18,,,,,,,,95.41
2014-06-19,,,,,,,,96.28
2014-06-20,,,,,,,,96.66
2014-06-23,,,,,,,,95.41
2014-06-24,,,,,,,,94.59
2014-06-25,,,,,,,,94.58
2014-06-26,,,,,,,,94.17
2014-06-27,,,,,,,,94.14
2014-06-30,,,,,,,,94.34
2014-07-01,,,,,,,,94.84
2014-07-02,,,,,,,,94.39
2014-07-03,,,,,,,,94.46
2014-07-07,,,,,,,,95.14
2014-07-08,,,,,,,,94.59
2014-07-09,,,,,,,,94.18
2014-07-10,,,,,,,,93.75
2014-07-11,,,,,,,,93.72
2014-07-14,,,,,,,,93.87
2014-07-15,,,,,,,,93.44
2014-07-16,,,,,,,,92.89
2014-07-17,,,,,,,,92.1
2014-07-18,,,,,,,,92.64
2014-07-21,,,,,,,,92.01
2014-07-22,,,,,,,,92.83
2014-07-23,,,,,,,,92.45
2014-07-24,,,,,,,,92.05
2014-07-25,,,,,,,,91.48
2014-07-28,,,,,,,,90.14
2014-07-29,,,,,,,,90.51
2014-07-30,,,,,,,,88.62
2014-07-31,,,,,,,,87.09
2014-08-01,,,,,,,,87.59
2014-08-04,,,,,,,,88.01
2014-08-05,,,,,,,,88.57
2014-08-06,,,,,,,,90.08
2014-08-07,,,,,,,,90.34
2014-08-08,,,,,,,,91.05
2014-08-11,,,,,,,,92.04
2014-08-12,,,,,,,,91.88
2014-08-13,,,,,,,,91.72
2014-08-14,,,,,,,,92.42
2014-08-15,,,,,,,,92.59
2014-08-18,,,,,,,,92.95
2014-08-19,,,,,,,,92.99
2014-08-20,,,,,,,,92.71
2014-08-21,,,,,,,,93.03
2014-08-22,,,,,,,,92.51
2014-08-25,,,,,,,,93.24
2014-08-26,,,,,,,,92.78
2014-08-27,,,,,,,,91.95
2014-08-28,,,,,,,,91.54
2014-08-29,,,,,,,,92.2
2014-09-02,,,,,,,,92.46
2014-09-03,,,,,,,,92.01
2014-09-04,,,,,,,,92.05
2014-09-05,,,,,,,,91.95
2014-09-08,,,,,,,,90.66
2014-09-09,,,,,,,,90.23
2014-09-10,,,,,,,,90.34
2014-09-11,,,,,,,,90.72
2014-09-12,,,,,,,,90.06
2014-09-15,,,,,,,,90.88
2014-09-16,,,,,,,,92.24
2014-09-17,,,,,,,,91.93
2014-09-18,,,,,,,,92.58
2014-09-19,,,,,,,,93.17
2014-09-22,,,,,,,,92.84
2014-09-23,,,,,,,,91.49
2014-09-24,,,,,,,,91.72
2014-09-25,,,,,,,,90.54
2014-09-26,,,,,,,,89.86
2014-09-29,,,,,,,,89.98
2014-09-30,,,,,,,,90.34
2014-10-01,,,,,,,,88.79
2014-10-02,,,,,,,,87.94
2014-10-03,,,,,,,,89.15
2014-10-06,,,,,,,,88.81
2014-10-07,,,,,,,,88.14
2014-10-08,,,,,,,,88.27
2014-10-09,,,,,,,,88.87
2014-10-10,,,,,,,,87.72
2014-10-13,,,,,,,,85.86
2014-10-14,,,,,,,,85.08
2014-10-15,,,,,,,,83.15
2014-10-16,,,,,,,,84.18
2014-10-17,,,,,,,,85.35
2014-10-20,,,,,,,,86.8
2014-10-21,,,,,,,,87.65
2014-10-22,,,,,,,,88.54
2014-10-23,,,,,,,,88.34
2014-10-24,,,,,,,,88.6
2014-10-27,,,,,,,,89.39
2014-10-28,,,,,,,,90.44
2014-10-29,,,,,,,,90.51
2014-10-30,,,,,,,,90.65
2014-10-31,,,,,,,,92.27
2014-11-03,,,,,,,,92.8
2014-11-04,,,,,,,,92.68
2014-11-05,,,,,,,,92.89
2014-11-06,,,,,,,,93.14
2014-11-07,,,,,,,,93.3
2014-11-10,,,,,,,,93.93
2014-11-11,,,,,,,,94.11
2014-11-12,,,,,,,,93.91
2014-11-13,,,,,,,,94.27
2014-11-14,,,,,,,,93.43
2014-11-17,,,,,,,,93.73
2014-11-18,,,,,,,,94.11
2014-11-19,,,,,,,,93.72
2014-11-20,,,,,,,,93.87
2014-11-21,,,,,,,,94.23
2014-11-24,,,,,,,,94.78
2014-11-25,,,,,,,,95.33
2014-11-26,,,,,,,,95.12
2014-11-28,,,,,,,,96.82
2014-12-01,,,,,,,,95.93
2014-12-02,,,,,,,,95.73
2014-12-03,,,,,,,,92.45
2014-12-04,,,,,,,,91.22
2014-12-05,,,,,,,,91.17
2014-12-08,,,,,,,,90.98
2014-12-09,,,,,,,,89.75
2014-12-10,,,,,,,,88.65
2014-12-11,,,,,,,,89.37
2014-12-12,,,,,,,,87.55
2014-12-15,,,,,,,,86.84
2014-12-16,,,,,,,,86.29
2014-12-17,,,,,,,,86.61
2014-12-18,,,,,,,,88.4
2014-12-19,,,,,,,,88.31
2014-12-22,,,,,,,,88.82
2014-12-23,,,,,,,,89.68
2014-12-24,,,,,,,,90.38
2014-12-26,,,,,,,,90.43
2014-12-29,,,,,,,,89.75
2014-12-30,,,,,,,,89.08
2014-12-31,,,,,,,,88.25
2015-01-02,,,,,,,,88.09
2015-01-05,,,,,,,,88.02
2015-01-06,,,,,,,,87.62
2015-01-07,,,,,,,,88.2
2015-01-08,,,,,,,,89.86
2015-01-09,,,,,,,,89.56
2015-01-12,,,,,,,,89.46
2015-01-13,,,,,,,,89.7
2015-01-14,,,,,,,,88.85
2015-01-15,,,,,,,,88.99
2015-01-16,,,,,,,,88.99
2015-01-20,,,,,,,,90.41
2015-01-21,,,,,,,,91.69
2015-01-22,,,,,,,,92.69
2015-01-23,,,,,,,,92.8
2015-01-26,,,,,,,,92.4
2015-01-27,,,,,,,,91.15
2015-01-28,,,,,,,,91.0
2015-01-29,,,,,,,,90.03
2015-01-30,,,,,,,,89.04
2015-02-02,,,,,,,,89.19
2015-02-03,,,,,,,,89.5
2015-02-04,,,,,,,,89.84
2015-02-05,,,,,,,,90.11
2015-02-06,,,,,,,,90.3
2015-02-09,,,,,,,,89.21
2015-02-10,,,,,,,,89.5
2015-02-11,,,,,,,,90.28
2015-02-12,,,,,,,,90.91
2015-02-13,,,,,,,,90.6
2015-02-17,,,,,,,,91.09
2015-02-18,,,,,,,,91.63
2015-02-19,,,,,,,,91.75
2015-02-20,,,,,,,,91.5
2015-02-23,,,,,,,,92.25
2015-02-24,,,,,,,,92.24
2015-02-25,,,,,,,,92.01
2015-02-26,,,,,,,,92.4
2015-02-27,,,,,,,,91.82
2015-03-02,,,,,,,,91.68
2015-03-03,,,,,,,,91.25
2015-03-04,,,,,,,,90.72
2015-03-05,,,,,,,,90.68
2015-03-06,,,,,,,,89.05
2015-03-09,,,,,,,,89.06
2015-03-10,,,,,,,,88.49
2015-03-11,,,,,,,,87.58
2015-03-12,,,,,,,,89.27
2015-03-13,,,,,,,,88.7
2015-03-16,,,,,,,,89.1
2015-03-17,,,,,,,,88.7
2015-03-18,,,,,,,,88.24
2015-03-19,,,,,,,,89.06
2015-03-20,,,,,,,,89.65
2015-03-23,,,,,,,,89.11
2015-03-24,,,,,,,,88.55
2015-03-25,,,,,,,,87.47
2015-03-26,,,,,,,,88.37
2015-03-27,,,,,,,,89.14
2015-03-30,,,,,,,,90.5
2015-03-31,,,,,,,,90.54
2015-04-01,,,,,,,,89.12
2015-04-02,,,,,,,,90.65
2015-04-06,,,,,,,,92.15
2015-04-07,,,,,,,,92.86
2015-04-08,,,,,,,,92.26
2015-04-09,,,,,,,,92.85
2015-04-10,,,,,,,,93.48
2015-04-13,,,,,,,,92.98
2015-04-14,,,,,,,,92.56
2015-04-15,,,,,,,,93.06
2015-04-16,,,,,,,,93.11
2015-04-17,,,,,,,,92.52
2015-04-20,,,,,,,,93.35
2015-04-21,,,,,,,,93.28
2015-04-22,,,,,,,,92.5
2015-04-23,,,,,,,,91.96
2015-04-24,,,,,,,,91.46
2015-04-27,,,,,,,,91.44
2015-04-28,,,,,,,,92.14
2015-04-29,,,,,,,,91.32
2015-04-30,,,,,,,,90.42
2015-05-01,,,,,,,,91.02
2015-05-04,,,,,,,,92.03
2015-05-05,,,,,,,,91.36
2015-05-06,,,,,,,,90.61
2015-05-07,,,,,,,,91.01
2015-05-08,,,,,,,,92.44
2015-05-11,,,,,,,,93.22
2015-05-12,,,,,,,,92.41
2015-05-13,,,,,,,,92.38
2015-05-14,,,,,,,,94.04
2015-05-15,,,,,,,,94.98
2015-05-18,,,,,,,,95.13
2015-05-19,,,,,,,,95.37
2015-05-20,,,,,,,,95.17
2015-05-21,,,,,,,,94.93
2015-05-22,,,,,,,,94.64
2015-05-26,,,,,,,,94.38
2015-05-27,,,,,,,,94.09
2015-05-28,,,,,,,,94.6
2015-05-29,,,,,,,,94.51
2015-06-01,,,,,,,,93.6
2015-06-02,,,,,,,,94.15
2015-06-03,,,,,,,,95.95
2015-06-04,,,,,,,,98.77
2015-06-05,,,,,,,,97.43
2015-06-08,,,,,,,,97.69
2015-06-09,,,,,,,,97.34
2015-06-10,,,,,,,,98.08
2015-06-11,,,,,,,,98.43
2015-06-12,,,,,,,,98.21
2015-06-15,,,,,,,,97.42
2015-06-16,,,,,,,,98.68
2015-06-17,,,,,,,,99.65
2015-06-18,,,,,,,,101.56
2015-06-19,,,,,,,,101.06
2015-06-22,,,,,,,,101.69
2015-06-23,,,,,,,,101.26
2015-06-24,,,,,,,,100.54
2015-06-25,,,,,,,,100.2
2015-06-26,,,,,,,,100.85
2015-06-29,,,,,,,,100.35
2015-06-30,,,,,,,,100.38
2015-07-01,,,,,,,,101.43
2015-07-02,,,,,,,,100.75
2015-07-06,,,,,,,,100.0
2015-07-07,,,,,,,,101.1
2015-07-08,,,,,,,,101.09
2015-07-09,,,,,,,,101.8
2015-07-10,,,,,,,,101.73
2015-07-13,,,,,,,,101.95
2015-07-14,,,,,,,,102.11
2015-07-15,,,,,,,,101.3
2015-07-16,,,,,,,,102.02
2015-07-17,,,,,,,,101.57
2015-07-20,,,,,,,,102.09
2015-07-21,,,,,,,,101.96
2015-07-22,,,,,,,,102.85
2015-07-23,,,,,,,,102.56
2015-07-24,,,,,,,,102.44
2015-07-27,,,,,,,,102.36
2015-07-28,,,,,,,,104.14
2015-07-29,,,,,,,,105.61
2015-07-30,,,,,,,,106.41
2015-07-31,,,,,,,,108.19
2015-08-03,,,,,,,,108.45
2015-08-04,,,,,,,,109.3
2015-08-05,,,,,,,,110.37
2015-08-06,,,,,,,,110.4
2015-08-07,,,,,,,,109.62
2015-08-10,,,,,,,,110.52
2015-08-11,,,,,,,,110.2
2015-08-12,,,,,,,,108.69
2015-08-13,,,,,,,,108.83
2015-08-14,,,,,,,,108.02
2015-08-17,,,,,,,,108.45
2015-08-18,,,,,,,,108.31
2015-08-19,,,,,,,,106.75
2015-08-20,,,,,,,,105.7
2015-08-21,,,,,,,,103.29
2015-08-24,,,,,,,,99.45
2015-08-25,,,,,,,,100.34
2015-08-26,,,,,,,,96.9
2015-08-27,,,,,,,,97.8
2015-08-28,,,,,,,,97.91
2015-08-31,,,,,,,,98.08
2015-09-01,,,,,,,,96.18
2015-09-02,,,,,,,,96.53
2015-09-03,,,,,,,,97.75
2015-09-04,,,,,,,,95.6
2015-09-08,,,,,,,,97.07
2015-09-09,,,,,,,,97.08
2015-09-10,,,,,,,,97.3
2015-09-11,,,,,,,,95.54
2015-09-14,,,,,,,,95.35
2015-09-15,,,,,,,,96.46
2015-09-16,,,,,,,,97.22
2015-09-17,,,,,,,,97.22
2015-09-18,,,,,,,,98.27
2015-09-21,,,,,,,,100.12
2015-09-22,,,,,,,,99.25
2015-09-23,,,,,,,,98.6
2015-09-24,,,,,,,,98.61
2015-09-25,,,,,,,,99.73
2015-09-28,,,,,,,,96.83
2015-09-29,,,,,,,,95.73
2015-09-30,,,,,,,,96.45
2015-10-01,,,,,,,,97.47
2015-10-02,,,,,,,,98.63
2015-10-05,,,,,,,,102.52
2015-10-06,,,,,,,,103.09
2015-10-07,,,,,,,,103.47
2015-10-08,,,,,,,,104.81
2015-10-09,,,,,,,,105.93
2015-10-12,,,,,,,,106.4
2015-10-13,,,,,,,,106.4
2015-10-14,,,,,,,,105.91
2015-10-15,,,,,,,,106.26
2015-10-16,,,,,,,,106.79
2015-10-19,,,,,,,,107.22
2015-10-20,,,,,,,,107.8
2015-10-21,,,,,,,,108.13
2015-10-22,,,,,,,,108.04
2015-10-23,,,,,,,,108.1
2015-10-26,,,,,,,,107.66
2015-10-27,,,,,,,,107.37
2015-10-28,,,,,,,,107.5
2015-10-29,,,,,,,,106.76
2015-10-30,,,,,,,,106.43
2015-11-02,,,,,,,,107.02
2015-11-03,,,,,,,,106.43
2015-11-04,,,,,,,,106.83
2015-11-05,,,,,,,,106.77
2015-11-06,,,,,,,,104.62
2015-11-09,,,,,,,,103.75
2015-11-10,,,,,,,,104.01
2015-11-11,,,,,,,,104.9
2015-11-12,,,,,,,,104.58
2015-11-13,,,,,,,,103.04
2015-11-16,,,,,,,,103.78
2015-11-17,,,,,,,,105.2
2015-11-18,,,,,,,,105.47
2015-11-19,,,,,,,,106.51
2015-11-20,,,,,,,,106.01
2015-11-23,,,,,,,,105.82
2015-11-24,,,,,,,,105.07
2015-11-25,,,,,,,,105.09
2015-11-27,,,,,,,,106.33
2015-11-30,,,,,,,,103.63
2015-12-01,,,,,,,,103.47
2015-12-02,,,,,,,,102.54
2015-12-03,,,,,,,,102.22
2015-12-04,,,,,,,,104.23
2015-12-07,,,,,,,,103.06
2015-12-08,,,,,,,,102.7
2015-12-09,,,,,,,,102.66
2015-12-10,,,,,,,,101.16
2015-12-11,,,,,,,,100.11
2015-12-14,,,,,,,,100.11
2015-12-15,,,,,,,,101.4
2015-12-16,,,,,,,,102.78
2015-12-17,,,,,,,,101.91
2015-12-18,,,,,,,,100.34
2015-12-21,,,,,,,,100.34
2015-12-22,,,,,,,,101.28
2015-12-23,,,,,,,,102.78
2015-12-24,,,,,,,,102.34
2015-12-28,,,,,,,,101.45
2015-12-29,,,,,,,,102.08
2015-12-30,,,,,,,,101.54
2015-12-31,,,,,,,,99.66
2016-01-04,,,,,,,,96.62
2016-01-05,,,,,,,,96.97
2016-01-06,,,,,,,,95.56
2016-01-07,,,,,,,,93.9
2016-01-08,,,,,,,,93.48
2016-01-11,,,,,,,,93.57
2016-01-12,,,,,,,,94.32
2016-01-13,,,,,,,,92.46
2016-01-14,,,,,,,,92.48
2016-01-15,,,,,,,,91.57
2016-01-19,,,,,,,,92.6
2016-01-20,,,,,,,,91.4
2016-01-21,,,,,,,,91.06
2016-01-22,,,,,,,,91.94
2016-01-25,,,,,,,,92.47
2016-01-26,,,,,,,,93.95
2016-01-27,,,,,,,,93.12
2016-01-28,,,,,,,,94.46
2016-01-29,,,,,,,,97.09
2016-02-01,,,,,,,,96.43
2016-02-02,,,,,,,,95.68
2016-02-03,,,,,,,,96.07
2016-02-04,,,,,,,,96.38
2016-02-05,,,,,,,,96.14
2016-02-08,,,,,,,,94.44
2016-02-09,,,,,,,,96.09
2016-02-10,,,,,,,,95.88
2016-02-11,,,,,,,,95.25
2016-02-12,,,,,,,,96.88
2016-02-16,,,,,,,,97.98
2016-02-17,,,,,,,,99.72
2016-02-18,,,,,,,,100.81
2016-02-19,,,,,,,,101.65
2016-02-22,,,,,,,,102.77
2016-02-23,,,,,,,,102.51
2016-02-24,,,,,,,,102.08
2016-02-25,,,,,,,,102.7
2016-02-26,,,,,,,,100.56
2016-02-29,,,,,,,,99.34
2016-03-01,,,,,,,,98.18
2016-03-02,,,,,,,,94.93
2016-03-03,,,,,,,,96.11
2016-03-04,,,,,,,,96.77
2016-03-07,,,,,,,,97.64
2016-03-08,,,,,,,,98.09
2016-03-09,,,,,,,,97.49
2016-03-10,,,,,,,,97.61
2016-03-11,,,,,,,,97.97
2016-03-14,,,,,,,,97.72
2016-03-15,,,,,,,,96.32
2016-03-16,,,,,,,,95.18
2016-03-17,,,,,,,,97.54
2016-03-18,,,,,,,,97.84
2016-03-21,,,,,,,,97.9
2016-03-22,,,,,,,,97.59
2016-03-23,,,,,,,,96.82
2016-03-24,,,,,,,,96.47
2016-03-28,,,,,,,,96.72
2016-03-29,,,,,,,,97.84
2016-03-30,,,,,,,,98.58
2016-03-31,,,,,,,,98.48
2016-04-01,,,,,,,,98.71
2016-04-04,,,,,,,,98.15
2016-04-05,,,,,,,,98.19
2016-04-06,,,,,,,,97.94
2016-04-07,,,,,,,,96.07
2016-04-08,,,,,,,,96.06
2016-04-11,,,,,,,,96.23
2016-04-12,,,,,,,,95.94
2016-04-13,,,,,,,,94.88
2016-04-14,,,,,,,,95.55
2016-04-15,,,,,,,,95.51
2016-04-18,,,,,,,,95.18
2016-04-19,,,,,,,,96.02
2016-04-20,,,,,,,,97.51
2016-04-21,,,,,,,,94.9
2016-04-22,,,,,,,,93.11
2016-04-25,,,,,,,,93.44
2016-04-26,,,,,,,,93.55
2016-04-27,,,,,,,,94.26
